file_path,filename,category,true_label,true_malware_type,true_obfuscation,pred_label,pred_malware_type,pred_subtype,pred_obfuscation,pred_confidence,pred_risk_level,indicators,reason,parse_error,latency_ms,total_tokens,prompt_tokens,completion_tokens,correct
data\samples\obfuscated\base64\tennc_webshell_404_base64.php,tennc_webshell_404_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,assert后门一句话木马,base64,0.99,high,base64_decode; eval; assert; $_POST,base64_decode 解密后得到代码：通过str_replace构造出assert函数，并直接执行$_POST['ice']传入的参数，是典型的base64混淆的webshell后门,,6081,2061,1355,706,1
data\samples\obfuscated\base64\tennc_webshell_back_base64.php,tennc_webshell_back_base64.php,obfuscated,malicious,webshell,base64,malicious,backdoor,反弹/绑定Shell后门（支持bind与back两种模式）,base64,0.99,high,base64_decode; eval; proc_open; fsockopen; stream_socket_server; pcntl_fork,外层base64_decode后eval执行，解码内容为完整后门：创建socket服务器或反向连接，通过proc_open拉起/bin/sh进程实现远程交互shell，并尝试pcntl_fork后台运行隐藏自身,,7565,4933,3960,973,1
data\samples\obfuscated\base64\tennc_webshell_back_base64.py,tennc_webshell_back_base64.py,obfuscated,malicious,webshell,base64,malicious,backdoor,反弹shell,base64,0.98,high,base64.b64decode; exec; socket; subprocess.Popen; os.system,使用 base64.b64decode 解码并 exec 执行，解码内容包含 socket 连接、subprocess.Popen 和 os.system，实现反弹 shell 功能，属于典型的 backdoor 行为,,4735,3207,2659,548,1
data\samples\obfuscated\base64\tennc_webshell_bypass01_base64.php,tennc_webshell_bypass01_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,base64编码+字符串拼接的一句话木马,base64,0.98,high,eval; base64_decode; string_concatenation; $_POST,外层使用 eval(base64_decode('...')) 解码执行，解码后代码通过字符串拼接还原出 eval($_POST[mima]);，可执行任意用户输入，属于典型的混淆后门,,13118,2942,1388,1554,1
data\samples\obfuscated\base64\tennc_webshell_php1_base64.php,tennc_webshell_php1_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,反射调用一句话木马,base64,0.98,high,eval; base64_decode; ReflectionClass; $_POST,使用 base64_decode 隐藏代码，解码后通过反射和变量覆盖实现任意函数调用，可执行用户 POST 数据指定的函数，属于典型混淆 webshell,,9604,2832,1548,1284,1
data\samples\obfuscated\base64\tennc_webshell_php2_base64.php,tennc_webshell_php2_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,反射调用动态函数木马,base64,0.99,high,eval; base64_decode; $_POST; ReflectionClass; variable_variables; __invoke,外层使用 base64_decode 隐藏代码，解码后通过反射类动态调用 POST 参数指定的函数并传参，实现任意代码执行，属于典型的混淆后门。,,13190,3435,1655,1780,1
data\samples\obfuscated\base64\tennc_webshell_php3_base64.php,tennc_webshell_php3_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,变量覆盖+动态函数调用后门,base64,0.99,high,base64_decode; eval; foreach (_POST); $$_key = $_value; $a($b),base64 解码内容包含变量覆盖（$$_key = $_value）和动态函数调用（$a($b)），可借助 POST 参数执行任意函数，属于隐蔽后门,,8206,2909,1775,1134,1
data\samples\obfuscated\base64\tennc_webshell_php_create_function_base64.php,tennc_webshell_php_create_function_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,Base64编码的一句话木马（含create_function）,base64,0.98,high,eval; base64_decode; create_function; $_POST; @eval,eval 执行 base64_decode 解码结果，解码后通过 create_function 创建匿名函数并调用，函数体内再次 base64 解码得到 @eval($_POST['cmd'])，构成典型的一句话木马，利用多层 base64 混淆隐藏真实载荷。,,6426,2065,1337,728,1
data\samples\obfuscated\base64\tennc_webshell_php_custom_script_for_mysql_fix_base64.php,tennc_webshell_php_custom_script_for_mysql_fix_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,AntSword自定义PHP后门,base64,1.0,high,eval; base64_decode; system; mysqli_connect; file operations,代码使用 eval(base64_decode(...)) 执行 Base64 编码的载荷，解码内容为完整的 AntSword PHP 后门，包含文件管理、命令执行、数据库连接等 webshell 功能,,2416,11017,10808,209,1
data\samples\obfuscated\base64\tennc_webshell_php_custom_spy_for_mysql_base64.php,tennc_webshell_php_custom_spy_for_mysql_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,AntSword PHP自定义马,base64,0.99,high,base64_decode; eval; mysqli_connect; system; file management; database query; AntSword,代码整体被 base64 编码，解码后为蚁剑（AntSword）的 PHP 自定义 webshell，包含数据库连接管理、文件读写/上传/下载/删除/重命名/复制/目录遍历、命令执行等功能，且通过 $_REQUEST['ant'] 等参数控制操作类型，是典型的混淆后门工具,,3111,9826,9553,273,1
data\samples\obfuscated\base64\tennc_webshell_php_niu_3_base64.php,tennc_webshell_php_niu_3_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,base64编码的自增混淆一句话木马,base64,0.98,high,eval; base64_decode; dynamic_execution; increment_obfuscation; $_POST,代码使用 base64_decode 解码一段经过自增运算混淆的 PHP 代码，最终通过动态函数调用执行用户输入（$_POST['_']），属于典型的混淆型 WebShell。,,9590,3294,2335,959,1
data\samples\obfuscated\base64\tennc_webshell_proxy_base64.py,tennc_webshell_proxy_base64.py,obfuscated,malicious,webshell,base64,malicious,backdoor,HTTP代理后门（通过云函数实现任意URL请求转发）,base64,0.9,high,base64.b64decode; exec; requests.get; requests.post; dynamic_url_request; X-Forwarded-For,代码通过base64.b64decode解码隐藏的Python脚本，并使用exec动态执行，解码后脚本暴露为云函数HTTP代理，允许用户通过参数控制任意URL请求（可能用于SSRF或内网穿透），同时伪造X-Forwarded-For隐藏来源，属于后门代理,,14386,4353,2738,1615,1
data\samples\obfuscated\base64\tennc_webshell_python2_custom_script_base64.py,tennc_webshell_python2_custom_script_base64.py,obfuscated,malicious,webshell,base64,malicious,webshell,功能完善的Webshell大马,base64,0.99,high,base64.b64decode; exec; 文件管理; 命令执行; 远程下载,代码使用base64.b64decode解码大量内容后通过exec执行，解码后包含文件管理、命令执行、数据库操作等完整webshell功能，属于典型的恶意后门,,3197,11810,11501,309,1
data\samples\obfuscated\base64\tennc_webshell_shell-2021-03-18_base64.php,tennc_webshell_shell-2021-03-18_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,加密执行任意代码的PHP后门,base64,0.99,high,base64_decode; eval; chr; $_GET['pass']; openssl_decrypt,代码通过 base64_decode 隐藏真实载荷，解码后为典型的 PHP 后门，动态构造函数名并使用 eval 执行解密后的用户输入，支持远程取代码和 AES 解密，具备后门特性,,24076,5006,1977,3029,1
data\samples\obfuscated\base64\tennc_webshell_shell-2021-04-23_base64.php,tennc_webshell_shell-2021-04-23_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,Base64+异或混淆的一句话木马,base64,0.99,high,eval; base64_decode; php://input; xor_string_obfuscation; call_user_func; openssl_decrypt,外层使用 base64_decode 解码后 eval 执行，内层通过异或构造函数名并利用 php://input 读取数据，经过自定义解密或 AES-128 解密后分割参数并 eval 执行，是典型的一句话后门/webshell,,18992,4444,2024,2420,1
data\samples\obfuscated\base64\tennc_webshell_shell2020-12-06_base64.php,tennc_webshell_shell2020-12-06_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,加密后门Webshell,base64,0.99,high,eval; base64_decode; call_user_func; openssl_decrypt,代码使用 base64_decode 嵌套 eval 执行，内置密钥和 AES/Custom XOR 解密逻辑，可实现远程代码执行，属于典型加密后门,,8511,2753,1863,890,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_Antichat_Shell_comment_bypass.php,johnTroony_php_webshells_Antichat_Shell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,Antichat多功能PHP后门,comment_bypass,0.99,high,popen; eval; move_uploaded_file; unlink; rmdir; readfile; hardcoded_credentials; po/**/pen; fwr/**/ite,代码为典型的Antichat Shell，具备文件管理（浏览/下载/删除/编辑/上传）、命令执行（popen）、PHP代码执行（eval）等后门功能，并存在硬编码后门账号，且通过注释拆分函数名绕过静态检测,,4014,6070,5696,374,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_Ayyildiz_Tim_comment_bypass.php,johnTroony_php_webshells_Ayyildiz_Tim_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,命令执行+目录浏览,comment_bypass,0.99,high,ex/**/ec; sys/**/tem; system($command); extract($HTTP_POST_VARS),包含目录浏览、命令执行功能，并通过注释绕过方式调用 exec/system 执行用户提交的命令，属于典型的网页后门,,4399,4882,4495,387,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_CrystalShell_comment_bypass.php,johnTroony_php_webshells_CrystalShell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,多功能PHP后门 (CrystalShell),comment_bypass,1.0,high,pass/**/thru; ex/**/ec; sys/**/tem; ev/**/al; co/**/py; fo/**/pen; fwr/**/ite; bind_port; file_management,代码具备完整的Webshell功能，包括命令执行、文件管理、端口绑定、代码执行等，并通过注释穿插（如 passthru、exec、system、eval、copy 等）绕过关键字检测,,5127,15182,14638,544,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_GFS_web-shell_comment_bypass.php,johnTroony_php_webshells_GFS_web-shell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,GFS Web-Shell，支持命令执行、文件下载、数据库导出，并内嵌反弹shell payload,comment_bypass,0.98,high,ex/**/ec; shell/**/_exec; sys/**/tem; pass/**/thru; fo/**/pen; base64_decode; eval; $_POST; back_connect_c; port_pl,明显的恶意 webshell，包含大量用户输入直接进入命令执行函数，使用注释穿插绕过函数名检测（如 ex/**/ec、sys/**/tem），内嵌多个 base64 编码的反弹 shell 和代理脚本，具备完整的远程控制能力,,7060,12355,11728,627,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_GRP_WebShell_comment_bypass.php,johnTroony_php_webshells_GRP_WebShell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,综合型网页后门（命令执行、文件管理、模块加载）,comment_bypass,0.99,high,sys/**/tem; ex/**/ec; pass/**/thru; ev/**/al; $_POST['code']; downfile; preview; load_modules,代码包含多种危险功能：通过 system/exec/passthru 执行系统命令，使用 eval 执行 POST 传入的任意 PHP 代码，支持文件浏览、下载、上传、预览，并可远程加载模块，属于典型的多功能 webshell。函数名被注释符穿插绕过检测。,,5322,7186,6682,504,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_c99_madnet_comment_bypass.php,johnTroony_php_webshells_c99_madnet_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,backdoor,编码压缩后门payload执行,comment_bypass,0.98,high,ev/**/al; gzin/**/flate; base64/**/_decode; eval; base64_decode; gzinflate,使用注释穿插（ev/**/al）绕过函数名检测，通过base64_decode和gzinflate解压硬编码payload后经eval执行，属于无用户输入的后门植入代码,,16904,34040,32184,1856,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_configkillerionkros_comment_bypass.php,johnTroony_php_webshells_configkillerionkros_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,配置篡改与符号链接攻击工具,comment_bypass,0.98,high,fopen; fwrite; symlink; mkdir; /etc/passwd; htaccess; php.ini; comment_bypass,该脚本创建可写的 php.ini 和 .htaccess 以放宽安全限制，读取 /etc/passwd 枚举用户，并通过 symlink 将网站目录下的配置文件链接到攻击者可控的路径，可窃取数据库凭据等敏感信息。函数 fopen/fwrite 被注释符 /* */ 拆分绕过静态检测，属于明确的混淆技术。,,11805,4924,3698,1226,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_cpanel_comment_bypass.php,johnTroony_php_webshells_cpanel_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,backdoor,cPanel/FT暴力破解工具内嵌base64后门,base64,0.98,high,curl_bruteforce; base64_decode; eval; comment_bypass; file_grab,代码实现cPanel/FT暴力破解功能，并嵌入base64编码的隐藏后门，通过eval执行解码后的代码，同时使用注释绕过关键词检测,,3952,5045,4676,369,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_fatal_comment_bypass.php,johnTroony_php_webshells_fatal_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,功能完整的文件管理马（大马）,comment_bypass,0.99,high,ev/**/al; ex/**/ec; sys/**/tem; pass/**/thru; po/**/pen; base64_decode; eval; file_manager; upload; download; phpeval,代码实现完整的webshell功能，包括命令执行（shell）、文件管理（编辑/上传/下载/删除）、PHPEval，且通过注释符 /**/ 绕过函数名（如 ev/**/al、ex/**/ec、sys/**/tem）并包含 base64_decode+eval 动态执行，属于明确的恶意后门程序。,,13714,10362,8821,1541,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_h4ntu_shell_comment_bypass.php,johnTroony_php_webshells_h4ntu_shell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,远程命令执行后门,comment_bypass,0.99,high,sys/**/tem; ex/**/ec; $_POST['cmd']; command_execution,代码通过 sys/**/tem 和 ex/**/ec 注释绕过拼接 system/exec 函数，直接执行用户 POST 参数 cmd，未经过滤，实现远程命令执行，符合 webshell 特征,,6827,2916,2188,728,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_hiddens_shell_comment_bypass.php,johnTroony_php_webshells_hiddens_shell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,压缩混淆动态执行后门,comment_bypass,0.98,high,eval; base64_decode; gzuncompress; comment_bypass,使用 base64_decode 解码后经 gzuncompress 解压，最终通过 eval 执行，且函数名被注释符 /**/ 打断以绕过静态检测，是典型的恶意动态执行载荷,,11105,7468,6317,1151,1
data\samples\obfuscated\comment_bypass\tennc_webshell_back_comment_bypass.php,tennc_webshell_back_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,backdoor,反弹Shell/绑定Shell后门,comment_bypass,1.0,high,stream_socket_server; fsockopen; proc_open; /bin/sh -i; stream_select; fwr/**/ite; proc/**/_open,代码实现反向连接（fsockopen）和本地绑定（stream_socket_server）交互式shell，使用proc_open执行/bin/sh -i，并通过注释分隔符绕过函数名检测，是典型的后门程序,,5457,3108,2563,545,1
data\samples\obfuscated\comment_bypass\tennc_webshell_back_comment_bypass.py,tennc_webshell_back_comment_bypass.py,obfuscated,malicious,webshell,comment_bypass,malicious,backdoor,反弹/绑定shell后门,string_split,0.99,high,socket.socket; subprocess.Popen; /bin/sh -i; listen; connect,脚本实现socket通信，支持本地绑定监听（bind shell）和远程连接（reverse shell），执行系统命令，并使用字符串拼接绕过静态检测，属于典型后门,,5234,2406,1833,573,1
data\samples\obfuscated\comment_bypass\tennc_webshell_bypass01_comment_bypass.php,tennc_webshell_bypass01_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,注释绕过一句话木马,comment_bypass,0.99,high,ev/**/al; double_eval; $_POST; string_concatenation,通过 ev/**/al 注释绕过隐藏 eval 函数，字符串拼接构造 $_POST[mima] 参数，双重 eval 执行用户输入，构成典型 webshell,,22931,3986,1339,2647,1
data\samples\obfuscated\comment_bypass\tennc_webshell_php_create_function_comment_bypass.php,tennc_webshell_php_create_function_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,create_function回调base64解码的一句话木马,comment_bypass,0.98,high,create_function; base64_decode; eval; $_POST; comment_bypass,"使用注释/**/打断create_function和base64_decode函数名绕过静态检测，实际执行base64解码后的@eval($_POST[""ant""])，可直接执行用户输入，为典型恶意一句话木马",,11100,2689,1294,1395,1
data\samples\obfuscated\comment_bypass\tennc_webshell_php_custom_script_for_mysql_fix_comment_bypass.php,tennc_webshell_php_custom_script_for_mysql_fix_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,AntSword自定义后门/Webshell,comment_bypass,0.99,high,$_REQUEST[$pwd]; ExecuteCommandCode; system; file_management; base64_decode; comment_bypass,代码为 AntSword 生成的 PHP 自定义脚本，通过参数 'ant' 控制执行文件管理、命令执行、数据库操作等后门功能，多处使用注释穿插绕过静态检测（如 sy/**/tem、fo/**/pen、base64/**/_decode），属于典型 Webshell,,9254,6393,5316,1077,1
data\samples\obfuscated\comment_bypass\tennc_webshell_php_custom_spy_for_mysql_comment_bypass.php,tennc_webshell_php_custom_spy_for_mysql_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,AntSword自定义PHP木马,comment_bypass,0.99,high,$_REQUEST[$pwd]; ExecuteCommandCode; system; fo/**/pen; fread; fwrite; mysqli_query; base64_decode; DeleteFileOrDirCode; WgetCode,该代码为 AntSword 自定义 WebShell，具有文件管理（读写/上传/下载/删除/复制）、命令执行（system）、数据库操作（MySQL）等功能，通过固定密码参数 'ant' 控制，并使用注释绕过（如 fo/**/pen、sys/**/tem）隐藏关键函数名，属于典型恶意后门。,,9985,5811,4789,1022,1
data\samples\obfuscated\comment_bypass\tennc_webshell_python2_custom_script_comment_bypass.py,tennc_webshell_python2_custom_script_comment_bypass.py,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,AntSword Python CGI后门（文件管理/命令执行）,string_split,0.99,high,cgi.FieldStorage; os.popen3; ExecuteCommandCode; FileTreeCode; ReadFileCode; WriteFileCode,"该Python脚本为AntSword（蚁剑）生成的CGI木马，实现了文件管理（文件/目录列举、读取、写入、删除、上传下载等）和命令执行功能，并通过预设密码'ant'进行访问，属于典型的WebShell后门。脚本中还存在字符串拼接绕过检测（如os.po""""+""""pen3）",,11077,5935,4732,1203,1
data\samples\obfuscated\comment_bypass\tennc_webshell_shell-2021-03-18_comment_bypass.php,tennc_webshell_shell-2021-03-18_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,加密混淆的一句话木马,comment_bypass,0.98,high,base64_decode; chr()拼接函数名; file_get_contents('php://input'); openssl_decrypt; ev/**/al; eval,利用chr()拼接还原base64_decode函数名，从php://input读取密文，经异或或AES解密后分割参数，通过ev/**/al注释绕过执行eval，实现任意代码执行，属于典型加密后门型webshell,,15858,3397,1610,1787,1
data\samples\obfuscated\comment_bypass\tennc_webshell_shell-2021-04-23_comment_bypass.php,tennc_webshell_shell-2021-04-23_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,加密混淆后门（冰蝎/类似）,xor,0.99,high,ev/**/al; openssl_decrypt; call_user_func; XOR解码; 硬编码密钥; error_reporting(0),代码通过异或和字符串拼接还原函数名，结合注释绕过隐藏eval，使用openssl_decrypt解密远程载荷并执行任意代码，属于典型的加密型webshell后门,,18751,3864,1606,2258,1
data\samples\obfuscated\comment_bypass\tennc_webshell_shell2020-12-06_comment_bypass.php,tennc_webshell_shell2020-12-06_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,Behinder/冰蝎加密后门,comment_bypass,0.99,high,file_get_contents('php://input'); base64/**/_decode; openssl_decrypt; ev/**/al; call_user_func; $_SESSION['k'],典型加密一句话木马：固定密钥，从 php://input 读取数据，AES/异或解密后通过 eval 执行，且使用 base64/**/_decode 和 ev/**/al 注释绕过混淆,,20387,4021,1528,2493,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_Antichat_Shell_string_split.php,johnTroony_php_webshells_Antichat_Shell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,综合管理型Webshell（Antichat Shell）,string_split,0.99,high,popen; eval; move_uploaded_file; 文件管理; 命令执行; 硬编码认证,代码实现完整的管理后门，包含系统命令执行（popen）、PHP代码执行（eval）、文件管理（浏览/下载/上传/编辑/删除）及远程下载功能，并通过硬编码口令认证后使用，属于典型的Webshell恶意代码,,7655,6565,5707,858,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_Ayyildiz_Tim_string_split.php,johnTroony_php_webshells_Ayyildiz_Tim_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,Ayyildiz Tim PHP Shell（多功能命令执行/文件管理）,string_split,0.99,high,extract; chdir; opendir; system; exec; string_concat_hidden_functions; command_execution_ui,这是一个完整的PHP网页后门（phpshell），提供目录浏览、文件切换、命令执行功能；使用字符串拼接（'ex'.'ec'、'sys'.'tem'）隐藏危险函数名，并通过extract超级全局变量实现参数注入，典型webshell特征,,3292,4746,4500,246,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_CrystalShell_string_split.php,johnTroony_php_webshells_CrystalShell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,多功能PHP后门（CrystalShell）,string_split,0.99,high,"eval($_POST['phpcode']); system($m); exec($com); passthru($com); file management (upload/download/edit); bind port via perl script; string concatenation bypass ('ex'.'ec', 'sys'.'tem', 'ev'.'al')",代码包含多种危险操作：直接执行用户提交的PHP代码（eval）、执行系统命令（system/exec/passthru）、文件管理（上传/下载/编辑）、数据库连接以及绑定端口反弹shell等。大量使用字符串拼接（如 'ex'.'ec'、'sys'.'tem'、'ev'.'al'）绕过静态检测，并包含生成perl绑定端口脚本的功能，属于典型的恶意Webshell。,,5059,15205,14699,506,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_GFS_web-shell_string_split.php,johnTroony_php_webshells_GFS_web-shell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,多功能Web Shell（命令执行、文件管理、反弹shell后门）,string_split,0.99,high,$_POST; eval; exec; system; passthru; fopen; fread; header; base64_decode; socket; bind; listen; accept; fork; mysql_connect,代码开头明确标注GFS Web-Shell，提供文件上传/下载、数据库导出、命令执行等功能，并内嵌反弹shell代码（C/Perl），使用字符串拼接绕过函数名检测。,,17598,13621,11740,1881,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_GRP_WebShell_string_split.php,johnTroony_php_webshells_GRP_WebShell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,功能完整的PHP后门Shell（GRP WebShell）,string_split,0.99,high,'ex'.'ec'; 'ev'.'al'; 'sys'.'tem'; 'pass'.'thru'; eval; system; exec; passthru; fopen; fwrite; readfile; file; modules_base; grp_repair,代码实现了一个功能齐全的Webshell，包含命令执行（system/exec/passthru）、文件下载/预览、PHP代码执行（eval）、模块远程加载和写入、权限绕过等恶意功能。大量使用字符串拼接（如'ex'.'ec'、'ev'.'al'）隐藏危险函数名，属于典型的混淆后门。,,4964,7326,6725,601,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_c99_madnet_string_split.php,johnTroony_php_webshells_c99_madnet_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,混淆编码后门,base64,0.99,high,eval; base64_decode; gzinflate; string_concat; obfuscated_code,代码通过字符串拼接还原函数名，使用base64_decode和gzinflate解压并执行隐藏代码，是典型的PHP后门/木马混淆手段,,12208,33504,32190,1314,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_configkillerionkros_string_split.php,johnTroony_php_webshells_configkillerionkros_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,符号链接配置窃取后门,string_split,0.95,high,symlink; fopen; fwrite; /etc/passwd; mkdir; string_concat,脚本包含恶意功能：读取/etc/passwd枚举用户，创建符号链接指向根目录和常见配置文件，写入.htaccess绕过限制，并通过字符串拼接隐藏函数名（如fo.pen），属于典型的后门/webshell,,4825,4204,3710,494,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_cpanel_string_split.php,johnTroony_php_webshells_cpanel_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,cPanel/FTP暴力破解工具含混淆后门,base64,0.98,high,base64_decode; eval; strtr; curl; CURLOPT_USERPWD; file://; set_time_limit(0),代码包含明显的 Base64+字符串拼接混淆后门，执行动态解码的恶意代码；同时提供 cPanel/FTP 暴力破解功能和本地文件读取功能，属于恶意攻击工具,,13712,6234,4680,1554,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_fatal_string_split.php,johnTroony_php_webshells_fatal_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,功能全面的PHP后门（文件管理、命令执行、PHP eval）,base64,1.0,high,eval; exec; system; shell_exec; passthru; popen; readfile; move_uploaded_file; base64_decode; string_concatenation,包含eval执行用户输入、system/exec命令执行、文件上传下载删除编辑、目录浏览等典型webshell功能，且存在base64_decode+eval组合及字符串拼接混淆,,5492,9369,8857,512,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_h4ntu_shell_string_split.php,johnTroony_php_webshells_h4ntu_shell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,命令执行型Webshell,string_split,0.99,high,'sys'.'tem'; $_POST['cmd']; system; whoami; posix_getuid,该代码是典型的Webshell，通过字符串拼接绕过关键字检测后执行system命令，直接以$_POST['cmd']作为系统命令执行，并具有服务器信息收集功能,,4722,2707,2191,516,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_hiddens_shell_string_split.php,johnTroony_php_webshells_hiddens_shell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,加密混淆后门,base64,0.99,high,'ev'.'al'; 'gzunco'.'mpress'; base64_decode; eval; gzuncompress,代码通过字符串拼接构造 'eval'、'gzuncompress'、'base64_decode' 函数名，并使用 base64_decode + gzuncompress 解码压缩数据后交给 eval 执行，属于典型的加密混淆恶意代码，可能用于执行任意代码或作为后门。,,18298,8466,6322,2144,1
data\samples\obfuscated\string_split\tennc_webshell_back_string_split.php,tennc_webshell_back_string_split.php,obfuscated,malicious,webshell,string_split,malicious,backdoor,反弹Shell/绑定Shell,string_split,0.98,high,fsockopen; stream_socket_server; proc_open; /bin/sh -i; fwr.ite; pcntl_fork,代码实现了远程Shell功能，支持绑定模式（stream_socket_server）和反弹模式（fsockopen），通过proc_open启动/bin/sh -i，并处理管道交互。使用字符串拼接'fwr'.'ite'等绕过关键字检测，是典型的后门程序。,,3943,2985,2601,384,1
data\samples\obfuscated\string_split\tennc_webshell_back_string_split.py,tennc_webshell_back_string_split.py,obfuscated,malicious,webshell,string_split,malicious,backdoor,反弹shell/绑定shell后门,string_split,0.99,high,socket; subprocess.Popen; os.system; shell=True; bind/listen/connect; 字符串拼接混淆,代码通过socket实现网络通信，支持主动连接（反弹shell）和监听模式（绑定shell），并调用subprocess/os.system执行命令，具有远程控制能力，是典型后门,,15844,3783,1832,1951,1
data\samples\obfuscated\string_split\tennc_webshell_bypass01_string_split.php,tennc_webshell_bypass01_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,字符串拼接后门,string_split,0.99,high,eval; $_POST; string_concatenation; variable_dynamic,通过字符串拼接还原 eval 函数及 $_POST 变量，动态执行用户输入，是典型的混淆 webshell,,3499,1721,1343,378,1
data\samples\obfuscated\string_split\tennc_webshell_php_create_function_string_split.php,tennc_webshell_php_create_function_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,base64混淆一句话木马（动态创建函数执行eval）,base64,0.99,high,create_function; base64_decode; eval; $_POST,"通过字符串拼接隐藏 create_function 和 base64_decode 函数名，将解码后的 @eval($_POST[""ant""]) 作为动态函数体执行，属于典型的一句话木马",,16520,3335,1297,2038,1
data\samples\obfuscated\string_split\tennc_webshell_php_custom_script_for_mysql_fix_string_split.php,tennc_webshell_php_custom_script_for_mysql_fix_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,蚁剑自定义脚本（数据库管理+文件管理+命令执行）,string_split,0.98,high,fopen; fwrite; system; readfile; mysqli_query; delete; rename; chmod; file_operations; command_execution,该脚本是 AntSword 的 PHP 自定义连接脚本，提供文件上传下载、目录浏览、命令执行、数据库操作等完整管理功能，并通过 switch 分发处理请求，属于典型的远程控制型 webshell。代码中多处使用字符串拼接（如 'fo'.'pen'、'sys'.'tem'）隐藏敏感函数名，符合 string_split 混淆特征。,,4464,5763,5340,423,1
