file_path,filename,category,true_label,true_malware_type,true_obfuscation,pred_label,pred_malware_type,pred_subtype,pred_obfuscation,pred_confidence,pred_risk_level,indicators,reason,parse_error,latency_ms,total_tokens,prompt_tokens,completion_tokens,correct
data\samples\sqli\builtin_sqli_payload_053.txt,builtin_sqli_payload_053.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: stacked, comment_injection","规则匹配触发 2 条规则, SQL注入: stacked, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_054.txt,builtin_sqli_payload_054.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: stacked, comment_injection","规则匹配触发 2 条规则, SQL注入: stacked, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_055.txt,builtin_sqli_payload_055.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: stacked, comment_injection","规则匹配触发 2 条规则, SQL注入: stacked, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_056.txt,builtin_sqli_payload_056.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection","规则匹配触发 2 条规则, SQL注入: union_select, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_057.txt,builtin_sqli_payload_057.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_058.txt,builtin_sqli_payload_058.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection, hex_injection","规则匹配触发 3 条规则, SQL注入: boolean_blind, comment_injection, hex_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_059.txt,builtin_sqli_payload_059.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_060.txt,builtin_sqli_payload_060.txt,sqli,malicious,sqli,none,malicious,webshell,,comment_bypass,1.0,high,注释穿插绕过 ev/**/al; SQL注入: comment_injection,"规则匹配触发 2 条规则, 注释穿插绕过 ev/**/al, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_061.txt,builtin_sqli_payload_061.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_062.txt,builtin_sqli_payload_062.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: boolean_blind,"规则匹配触发 1 条规则, SQL注入: boolean_blind",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_063.txt,builtin_sqli_payload_063.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_064.txt,builtin_sqli_payload_064.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_065.txt,builtin_sqli_payload_065.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_066.txt,builtin_sqli_payload_066.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_067.txt,builtin_sqli_payload_067.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_068.txt,builtin_sqli_payload_068.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_069.txt,builtin_sqli_payload_069.txt,sqli,malicious,sqli,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\sqli\builtin_sqli_payload_070.txt,builtin_sqli_payload_070.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_071.txt,builtin_sqli_payload_071.txt,sqli,malicious,sqli,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\sqli\builtin_sqli_payload_072.txt,builtin_sqli_payload_072.txt,sqli,malicious,sqli,none,benign,none,,none,0.0,none,,未匹配到任何恶意特征规则,,0,0,0,0,0
data\samples\sqli\builtin_sqli_payload_073.txt,builtin_sqli_payload_073.txt,sqli,malicious,sqli,none,malicious,sqli,,none,0.9,high,SQL注入: comment_injection,"规则匹配触发 1 条规则, SQL注入: comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_074.txt,builtin_sqli_payload_074.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_075.txt,builtin_sqli_payload_075.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_076.txt,builtin_sqli_payload_076.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection, into_outfile","规则匹配触发 3 条规则, SQL注入: boolean_blind, comment_injection, into_outfile",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_077.txt,builtin_sqli_payload_077.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: boolean_blind, comment_injection","规则匹配触发 2 条规则, SQL注入: boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_078.txt,builtin_sqli_payload_078.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, boolean_blind, comment_injection","规则匹配触发 3 条规则, SQL注入: union_select, boolean_blind, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_079.txt,builtin_sqli_payload_079.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection","规则匹配触发 2 条规则, SQL注入: union_select, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_080.txt,builtin_sqli_payload_080.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection","规则匹配触发 2 条规则, SQL注入: union_select, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_081.txt,builtin_sqli_payload_081.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection","规则匹配触发 2 条规则, SQL注入: union_select, comment_injection",,0,0,0,0,1
data\samples\sqli\builtin_sqli_payload_082.txt,builtin_sqli_payload_082.txt,sqli,malicious,sqli,none,malicious,sqli,,none,1.0,high,"SQL注入: union_select, comment_injection","规则匹配触发 2 条规则, SQL注入: union_select, comment_injection",,0,0,0,0,1
data\samples\obfuscated\base64\johnTroony_php_webshells_Antichat_Shell_base64.php,johnTroony_php_webshells_Antichat_Shell_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合; SQL注入: hex_injection,"规则匹配触发 4 条规则, eval(), eval(), base64_decode + eval 组合, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\base64\johnTroony_php_webshells_Ayyildiz_Tim_base64.php,johnTroony_php_webshells_Ayyildiz_Tim_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合,"规则匹配触发 3 条规则, eval(), eval(), base64_decode + eval 组合",,0,0,0,0,1
data\samples\obfuscated\base64\johnTroony_php_webshells_CrystalShell_base64.php,johnTroony_php_webshells_CrystalShell_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合; SQL注入: hex_injection,"规则匹配触发 4 条规则, eval(), eval(), base64_decode + eval 组合, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\base64\johnTroony_php_webshells_GFS_web-shell_base64.php,johnTroony_php_webshells_GFS_web-shell_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合; SQL注入: hex_injection,"规则匹配触发 4 条规则, eval(), eval(), base64_decode + eval 组合, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\base64\johnTroony_php_webshells_GRP_WebShell_base64.php,johnTroony_php_webshells_GRP_WebShell_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合; SQL注入: hex_injection,"规则匹配触发 4 条规则, eval(), eval(), base64_decode + eval 组合, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\base64\johnTroony_php_webshells_c99_madnet_base64.php,johnTroony_php_webshells_c99_madnet_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合; SQL注入: hex_injection,"规则匹配触发 4 条规则, eval(), eval(), base64_decode + eval 组合, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\base64\johnTroony_php_webshells_configkillerionkros_base64.php,johnTroony_php_webshells_configkillerionkros_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合,"规则匹配触发 3 条规则, eval(), eval(), base64_decode + eval 组合",,0,0,0,0,1
data\samples\obfuscated\base64\johnTroony_php_webshells_cpanel_base64.php,johnTroony_php_webshells_cpanel_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合; SQL注入: hex_injection,"规则匹配触发 4 条规则, eval(), eval(), base64_decode + eval 组合, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\base64\johnTroony_php_webshells_fatal_base64.php,johnTroony_php_webshells_fatal_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合; SQL注入: hex_injection,"规则匹配触发 4 条规则, eval(), eval(), base64_decode + eval 组合, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\base64\johnTroony_php_webshells_go-shell_base64.php,johnTroony_php_webshells_go-shell_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合,"规则匹配触发 3 条规则, eval(), eval(), base64_decode + eval 组合",,0,0,0,0,1
data\samples\obfuscated\base64\johnTroony_php_webshells_h4ntu_shell_base64.php,johnTroony_php_webshells_h4ntu_shell_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合; SQL注入: hex_injection,"规则匹配触发 4 条规则, eval(), eval(), base64_decode + eval 组合, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\base64\johnTroony_php_webshells_hiddens_shell_base64.php,johnTroony_php_webshells_hiddens_shell_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合; SQL注入: hex_injection,"规则匹配触发 4 条规则, eval(), eval(), base64_decode + eval 组合, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_3802_base64.php,tennc_webshell_3802_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合,"规则匹配触发 3 条规则, eval(), eval(), base64_decode + eval 组合",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_404_base64.php,tennc_webshell_404_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合,"规则匹配触发 3 条规则, eval(), eval(), base64_decode + eval 组合",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_back_base64.php,tennc_webshell_back_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合; SQL注入: hex_injection,"规则匹配触发 4 条规则, eval(), eval(), base64_decode + eval 组合, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_back_base64.py,tennc_webshell_back_base64.py,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,exec(); exec(); base64_decode,"规则匹配触发 3 条规则, exec(), exec(), base64_decode",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_bypass01_base64.php,tennc_webshell_bypass01_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合,"规则匹配触发 3 条规则, eval(), eval(), base64_decode + eval 组合",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_php1_base64.php,tennc_webshell_php1_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合,"规则匹配触发 3 条规则, eval(), eval(), base64_decode + eval 组合",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_php2_base64.php,tennc_webshell_php2_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合,"规则匹配触发 3 条规则, eval(), eval(), base64_decode + eval 组合",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_php3_base64.php,tennc_webshell_php3_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合,"规则匹配触发 3 条规则, eval(), eval(), base64_decode + eval 组合",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_php_create_function_base64.php,tennc_webshell_php_create_function_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合,"规则匹配触发 3 条规则, eval(), eval(), base64_decode + eval 组合",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_php_custom_script_for_mysql_fix_base64.php,tennc_webshell_php_custom_script_for_mysql_fix_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合; SQL注入: hex_injection,"规则匹配触发 4 条规则, eval(), eval(), base64_decode + eval 组合, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_php_custom_spy_for_mysql_base64.php,tennc_webshell_php_custom_spy_for_mysql_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合; SQL注入: hex_injection,"规则匹配触发 4 条规则, eval(), eval(), base64_decode + eval 组合, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_php_niu_3_base64.php,tennc_webshell_php_niu_3_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合,"规则匹配触发 3 条规则, eval(), eval(), base64_decode + eval 组合",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_proxy_base64.py,tennc_webshell_proxy_base64.py,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,exec(); exec(); base64_decode,"规则匹配触发 3 条规则, exec(), exec(), base64_decode",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_python2_custom_script_base64.py,tennc_webshell_python2_custom_script_base64.py,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,exec(); exec(); base64_decode,"规则匹配触发 3 条规则, exec(), exec(), base64_decode",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_shell-2021-03-18_base64.php,tennc_webshell_shell-2021-03-18_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合,"规则匹配触发 3 条规则, eval(), eval(), base64_decode + eval 组合",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_shell-2021-04-23_base64.php,tennc_webshell_shell-2021-04-23_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合,"规则匹配触发 3 条规则, eval(), eval(), base64_decode + eval 组合",,0,0,0,0,1
data\samples\obfuscated\base64\tennc_webshell_shell2020-12-06_base64.php,tennc_webshell_shell2020-12-06_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,,base64,1.0,high,eval(); eval(); base64_decode + eval 组合; SQL注入: hex_injection,"规则匹配触发 4 条规则, eval(), eval(), base64_decode + eval 组合, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_Antichat_Shell_comment_bypass.php,johnTroony_php_webshells_Antichat_Shell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,1.0,high,字符串拼接还原函数名; 注释穿插绕过 ev/**/al; SQL注入: hex_injection; 文件管理功能 (3 个),"规则匹配触发 6 条规则, 字符串拼接还原函数名, 注释穿插绕过 ev/**/al, SQL注入: hex_injection, 文件管理功能 (3 个)",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_Ayyildiz_Tim_comment_bypass.php,johnTroony_php_webshells_Ayyildiz_Tim_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,0.6,medium,注释穿插绕过 ev/**/al; 文件操作函数,"规则匹配触发 2 条规则, 注释穿插绕过 ev/**/al, 文件操作函数",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_CrystalShell_comment_bypass.php,johnTroony_php_webshells_CrystalShell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,1.0,high,字符串拼接还原函数名; 注释穿插绕过 ev/**/al; SQL注入: hex_injection; 文件管理功能 (2 个),"规则匹配触发 5 条规则, 字符串拼接还原函数名, 注释穿插绕过 ev/**/al, SQL注入: hex_injection, 文件管理功能 (2 个)",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_GFS_web-shell_comment_bypass.php,johnTroony_php_webshells_GFS_web-shell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,1.0,high,注释穿插绕过 ev/**/al; SQL注入: hex_injection,"规则匹配触发 2 条规则, 注释穿插绕过 ev/**/al, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_GRP_WebShell_comment_bypass.php,johnTroony_php_webshells_GRP_WebShell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,1.0,high,字符串拼接还原函数名; 注释穿插绕过 ev/**/al; SQL注入: hex_injection; 文件操作函数,"规则匹配触发 4 条规则, 字符串拼接还原函数名, 注释穿插绕过 ev/**/al, SQL注入: hex_injection, 文件操作函数",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_c99_madnet_comment_bypass.php,johnTroony_php_webshells_c99_madnet_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,1.0,high,注释穿插绕过 ev/**/al; SQL注入: hex_injection,"规则匹配触发 2 条规则, 注释穿插绕过 ev/**/al, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_configkillerionkros_comment_bypass.php,johnTroony_php_webshells_configkillerionkros_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,1.0,high,XOR 异或运算; 注释穿插绕过 ev/**/al; 文件操作函数,"规则匹配触发 3 条规则, XOR 异或运算, 注释穿插绕过 ev/**/al, 文件操作函数",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_cpanel_comment_bypass.php,johnTroony_php_webshells_cpanel_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,0.6,medium,注释穿插绕过 ev/**/al; 文件操作函数,"规则匹配触发 2 条规则, 注释穿插绕过 ev/**/al, 文件操作函数",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_fatal_comment_bypass.php,johnTroony_php_webshells_fatal_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,1.0,high,"XOR 异或运算; 注释穿插绕过 ev/**/al; SQL注入: comment_injection, hex_injection; 文件管理功能 (3 个)","规则匹配触发 7 条规则, XOR 异或运算, 注释穿插绕过 ev/**/al, SQL注入: comment_injection, hex_injection, 文件管理功能 (3 个)",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_h4ntu_shell_comment_bypass.php,johnTroony_php_webshells_h4ntu_shell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,1.0,high,字符串拼接还原函数名; 注释穿插绕过 ev/**/al,"规则匹配触发 2 条规则, 字符串拼接还原函数名, 注释穿插绕过 ev/**/al",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_hiddens_shell_comment_bypass.php,johnTroony_php_webshells_hiddens_shell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,1.0,high,注释穿插绕过 ev/**/al; SQL注入: comment_injection,"规则匹配触发 2 条规则, 注释穿插绕过 ev/**/al, SQL注入: comment_injection",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\tennc_webshell_back_comment_bypass.php,tennc_webshell_back_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,backdoor,,comment_bypass,1.0,high,注释穿插绕过 ev/**/al; 后门: fsockopen; 后门: reverse_shell,"规则匹配触发 3 条规则, 注释穿插绕过 ev/**/al, 后门: fsockopen, 后门: reverse_shell",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\tennc_webshell_back_comment_bypass.py,tennc_webshell_back_comment_bypass.py,obfuscated,malicious,webshell,comment_bypass,malicious,backdoor,,none,1.0,high,popen() + 用户输入; SQL注入: time_blind; 后门: reverse_shell; 后门: python_socket,"规则匹配触发 4 条规则, popen() + 用户输入, SQL注入: time_blind, 后门: reverse_shell, 后门: python_socket",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\tennc_webshell_bypass01_comment_bypass.php,tennc_webshell_bypass01_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,1.0,high,字符串拼接还原函数名; 注释穿插绕过 ev/**/al,"规则匹配触发 2 条规则, 字符串拼接还原函数名, 注释穿插绕过 ev/**/al",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\tennc_webshell_php_create_function_comment_bypass.php,tennc_webshell_php_create_function_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,1.0,high,注释穿插绕过 ev/**/al; SQL注入: comment_injection,"规则匹配触发 2 条规则, 注释穿插绕过 ev/**/al, SQL注入: comment_injection",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\tennc_webshell_php_custom_script_for_mysql_fix_comment_bypass.php,tennc_webshell_php_custom_script_for_mysql_fix_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,0.8,high,注释穿插绕过 ev/**/al; 文件管理功能 (3 个),"规则匹配触发 4 条规则, 注释穿插绕过 ev/**/al, 文件管理功能 (3 个)",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\tennc_webshell_php_custom_spy_for_mysql_comment_bypass.php,tennc_webshell_php_custom_spy_for_mysql_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,0.8,high,注释穿插绕过 ev/**/al; 文件管理功能 (3 个),"规则匹配触发 4 条规则, 注释穿插绕过 ev/**/al, 文件管理功能 (3 个)",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\tennc_webshell_python2_custom_script_comment_bypass.py,tennc_webshell_python2_custom_script_comment_bypass.py,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,base64,1.0,high,system(); base64_decode; SQL注入: information_schema; 文件管理功能 (2 个),"规则匹配触发 5 条规则, system(), base64_decode, SQL注入: information_schema, 文件管理功能 (2 个)",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\tennc_webshell_shell-2021-03-18_comment_bypass.php,tennc_webshell_shell-2021-03-18_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,0.5,medium,注释穿插绕过 ev/**/al,"规则匹配触发 1 条规则, 注释穿插绕过 ev/**/al",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\tennc_webshell_shell-2021-04-23_comment_bypass.php,tennc_webshell_shell-2021-04-23_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,0.5,medium,注释穿插绕过 ev/**/al,"规则匹配触发 1 条规则, 注释穿插绕过 ev/**/al",,0,0,0,0,1
data\samples\obfuscated\comment_bypass\tennc_webshell_shell2020-12-06_comment_bypass.php,tennc_webshell_shell2020-12-06_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,,comment_bypass,1.0,high,注释穿插绕过 ev/**/al; SQL注入: hex_injection,"规则匹配触发 2 条规则, 注释穿插绕过 ev/**/al, SQL注入: hex_injection",,0,0,0,0,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_Antichat_Shell_string_split.php,johnTroony_php_webshells_Antichat_Shell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,,string_split,1.0,high,字符串拼接还原函数名; SQL注入: hex_injection; 文件管理功能 (3 个),"规则匹配触发 5 条规则, 字符串拼接还原函数名, SQL注入: hex_injection, 文件管理功能 (3 个)",,0,0,0,0,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_Ayyildiz_Tim_string_split.php,johnTroony_php_webshells_Ayyildiz_Tim_string_split.php,obfuscated,malicious,webshell,string_split,benign,none,,none,0.1,none,文件操作函数,"检测到低风险特征 (1 个), 未达到恶意判定阈值",,0,0,0,0,0
data\samples\obfuscated\string_split\johnTroony_php_webshells_CrystalShell_string_split.php,johnTroony_php_webshells_CrystalShell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,,string_split,1.0,high,字符串拼接还原函数名; SQL注入: hex_injection; 文件管理功能 (2 个),"规则匹配触发 4 条规则, 字符串拼接还原函数名, SQL注入: hex_injection, 文件管理功能 (2 个)",,0,0,0,0,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_GFS_web-shell_string_split.php,johnTroony_php_webshells_GFS_web-shell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,sqli,,none,0.9,high,SQL注入: hex_injection,"规则匹配触发 1 条规则, SQL注入: hex_injection",,0,0,0,0,1
