file_path,filename,category,true_label,true_malware_type,true_obfuscation,pred_label,pred_malware_type,pred_subtype,pred_obfuscation,pred_confidence,pred_risk_level,indicators,reason,parse_error,latency_ms,total_tokens,prompt_tokens,completion_tokens,correct
data\samples\obfuscated\base64\johnTroony_php_webshells_GFS_web-shell_base64.php,johnTroony_php_webshells_GFS_web-shell_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,GFS Web-Shell - 远程命令执行/文件下载/数据库导出/反弹Shell,base64,0.99,high,eval(base64_decode(...)); exec($comd); shell_exec($comd); system($comd); passthru($comd); fopen($_POST['fname']); $_POST['r_act']; GFS web-shell,代码外层使用 eval(base64_decode(...)) 执行解码后的 PHP WebShell；解码后包含远程命令执行函数 ex()，通过 $_POST['r_act'] 等参数将用户输入直接传入 exec/shell_exec/system/passthru，未做任何过滤；同时具备文件下载、数据库导出和反弹Shell功能，属于典型恶意WebShell。,,23608,22836,20546,2290,1
data\samples\obfuscated\base64\johnTroony_php_webshells_GRP_WebShell_base64.php,johnTroony_php_webshells_GRP_WebShell_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,39244,19199,15106,4093,
data\samples\obfuscated\base64\johnTroony_php_webshells_c99_madnet_base64.php,johnTroony_php_webshells_c99_madnet_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,45525,46411,42315,4096,
data\samples\obfuscated\base64\johnTroony_php_webshells_configkillerionkros_base64.php,johnTroony_php_webshells_configkillerionkros_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,45017,11447,7349,4098,
data\samples\obfuscated\base64\johnTroony_php_webshells_cpanel_base64.php,johnTroony_php_webshells_cpanel_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,38322,12675,8579,4096,
data\samples\obfuscated\base64\johnTroony_php_webshells_fatal_base64.php,johnTroony_php_webshells_fatal_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,"无法从响应中解析 JSON: ## 分析过程

### 第一步 · 代码结构概览

代码整体只有一个 PHP 入口：

```php
<?php eval(base64_decode('...')); ?>
```

最外层是一个典型的 **`eval(base64_decode(...))`** 结构：将一段 Base64 编码字符串解码后直接作为 PHP 代码执行。  
从编码字符串中可以直接辨认出大量 PHP 代码痕迹，...",37860,21798,17702,4096,
data\samples\obfuscated\base64\johnTroony_php_webshells_go-shell_base64.php,johnTroony_php_webshells_go-shell_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,Base64 编码的远程命令执行 WebShell（Perl CGI 后门）,base64,0.99,high,"eval; base64_decode; open(FILEHANDLE, ""cd $param{dir}&&$param{cmd}|""); QUERY_STRING; cmd 参数远程命令执行; pwd 口令校验 WebShell",外层使用 eval(base64_decode()) 加载隐藏载荷，解码后为 Perl CGI WebShell，通过 QUERY_STRING 接收 dir 和 cmd 参数并拼入 open(...|) 执行系统命令，具备远程命令执行能力，无任何输入过滤。,,25683,5236,2511,2725,1
data\samples\obfuscated\base64\johnTroony_php_webshells_h4ntu_shell_base64.php,johnTroony_php_webshells_h4ntu_shell_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,31077,7022,2926,4096,
data\samples\obfuscated\base64\johnTroony_php_webshells_hiddens_shell_base64.php,johnTroony_php_webshells_hiddens_shell_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,46216,11668,7571,4097,
data\samples\obfuscated\base64\tennc_webshell_3802_base64.php,tennc_webshell_3802_base64.php,obfuscated,malicious,webshell,base64,benign,none,无害的变量赋值操作，但使用了base64_decode+eval隐藏代码,base64,0.85,low,eval; base64_decode,代码使用eval(base64_decode(...))执行硬编码字符串，解码后内容仅为unset、变量赋值和数组操作，无用户输入、命令执行、文件操作或网络行为，未发现恶意载荷。虽然存在base64混淆手法，但执行内容完全受控且无害，因此判定为良性代码。,,13859,2232,785,1447,0
data\samples\obfuscated\base64\tennc_webshell_404_base64.php,tennc_webshell_404_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,36823,4907,812,4095,
data\samples\obfuscated\base64\tennc_webshell_back_base64.php,tennc_webshell_back_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,31062,7512,3417,4095,
data\samples\obfuscated\base64\tennc_webshell_back_base64.py,tennc_webshell_back_base64.py,obfuscated,malicious,webshell,base64,malicious,backdoor,b4tm4n reverse/bind shell 后门,base64,1.0,high,"exec(base64.b64decode(...)); subprocess.Popen(..., shell=True); os.system(""/bin/sh -i ...""); socket.socket / bind / listen / accept / connect; b4tm4n shell",代码通过 base64 解码并 exec 执行，解码后为典型的网络后门：支持监听端口和主动反弹连接，远程数据经 socket 直接传入 subprocess.Popen/os.system 执行任意系统命令，无任何过滤，明显为恶意后门程序。,,26624,5608,2116,3492,1
data\samples\obfuscated\base64\tennc_webshell_bypass01_base64.php,tennc_webshell_bypass01_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,一句话后门（$_POST['mima'] 远程代码执行）,base64,1.0,high,eval(base64_decode(...)); eval($_POST[mima]); 字符串拼接还原 eval,外层使用 base64_decode 解码隐藏载荷，解码后通过字符串拼接构造出 eval($_POST['mima']); 并执行，用户可控参数 mima 被直接传入 eval，形成远程代码执行后门。,,21581,3568,845,2723,1
data\samples\obfuscated\base64\tennc_webshell_php1_base64.php,tennc_webshell_php1_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,任意代码执行后门（通过反射+变量覆盖动态调用用户可控函数）,base64,1.0,high,eval; base64_decode; ReflectionClass; newInstance; 动态函数调用; $_POST 变量覆盖,代码使用 eval(base64_decode(...)) 解码并执行隐藏的 PHP payload，解码后通过 ReflectionClass 和变量覆盖将 $_POST 中的参数名和值作为函数名与参数传入构造函数，实现任意函数调用，可执行系统命令，属于典型的 webshell 后门。,,15760,2998,1005,1993,1
data\samples\obfuscated\base64\tennc_webshell_php2_base64.php,tennc_webshell_php2_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,30956,5208,1112,4096,
data\samples\obfuscated\base64\tennc_webshell_php3_base64.php,tennc_webshell_php3_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,"无法从响应中解析 JSON: ### 第一步 · 代码结构概览

外层代码是一个典型的 PHP 加密执行结构：`eval(base64_decode('...'))`，即先对一段 Base64 字符串解码，再交给 `eval` 执行。

解码后的实际代码为：

- 定义了一个 `trait Dog`，其中方法 `eat($a, $b)` 执行 `$a($b)`，也就是把第一个参数当作函数名、第二个参数当作参数来动态调用。
- ...",31928,5328,1232,4096,
data\samples\obfuscated\base64\tennc_webshell_php_create_function_base64.php,tennc_webshell_php_create_function_base64.php,obfuscated,malicious,webshell,base64,malicious,webshell,加密混淆动态执行后门（eval + create_function）,base64,1.0,high,eval; base64_decode; create_function,代码使用 eval 执行 base64 解码后的内容，并在解码后进一步调用 create_function 动态创建函数，实现任意 PHP 代码执行，属于典型的混淆型 WebShell。,,18120,3111,794,2317,1
data\samples\obfuscated\base64\tennc_webshell_php_custom_script_for_mysql_fix_base64.php,tennc_webshell_php_custom_script_for_mysql_fix_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,30580,14361,10265,4096,
data\samples\obfuscated\base64\tennc_webshell_php_custom_spy_for_mysql_base64.php,tennc_webshell_php_custom_spy_for_mysql_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,33660,13105,9010,4095,
data\samples\obfuscated\base64\tennc_webshell_php_niu_3_base64.php,tennc_webshell_php_niu_3_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,34395,5888,1792,4096,
data\samples\obfuscated\base64\tennc_webshell_proxy_base64.py,tennc_webshell_proxy_base64.py,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,"无法从响应中解析 JSON: ## 分析过程

### 第一步 · 代码结构概览
外层代码仅一行：`import base64; exec(base64.b64decode('...'))`。  
它首先导入 `base64` 模块，然后对一串硬编码的 Base64 字符串进行解码，并将解码后的内容交给 `exec()` 执行。  
因此整体功能是：**通过 Base64 隐藏并加载一段完整的 Python 代码**，属于典型...",32284,6291,2195,4096,
data\samples\obfuscated\base64\tennc_webshell_python2_custom_script_base64.py,tennc_webshell_python2_custom_script_base64.py,obfuscated,malicious,webshell,base64,malicious,webshell,AntSword Python2 CGI WebShell，支持文件管理和远程命令执行,base64,1.0,high,exec(base64.b64decode(...)); os.popen3; cgi.FieldStorage; ExecuteCommandCode; FileTreeCode; UploadFileCode; AntSword protocol markers '->|' and '|<-',外层使用 base64.b64decode+exec 隐藏载荷，解码后为 AntSword 的 Python CGI 后门脚本，具备文件读写、上传下载、删除复制及 os.popen3 远程命令执行功能，属于典型 WebShell,,22617,13715,10958,2757,1
data\samples\obfuscated\base64\tennc_webshell_shell-2021-03-18_base64.php,tennc_webshell_shell-2021-03-18_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,31267,5530,1434,4096,
data\samples\obfuscated\base64\tennc_webshell_shell-2021-04-23_base64.php,tennc_webshell_shell-2021-04-23_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,33749,5577,1481,4096,
data\samples\obfuscated\base64\tennc_webshell_shell2020-12-06_base64.php,tennc_webshell_shell2020-12-06_base64.php,obfuscated,malicious,webshell,base64,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,34438,5416,1320,4096,
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_Antichat_Shell_comment_bypass.php,johnTroony_php_webshells_Antichat_Shell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,Antichat Shell 1.5 多功能PHP后门，支持命令执行、PHP代码执行、文件管理、文件上传下载,comment_bypass,1.0,high,"eval($_POST['phpev']); popen($cmd, ""r""); ev/**/al; po/**/pen; shell($_POST['command']); move_uplo/**/aded_file; Antichat Shell",代码为Antichat Shell后门程序，硬编码账号密码，通过popen执行系统命令、通过eval执行任意PHP代码，并提供文件管理、文件上传下载等功能，且使用注释混淆绕过检测。,,24826,7727,5153,2574,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_Ayyildiz_Tim_comment_bypass.php,johnTroony_php_webshells_Ayyildiz_Tim_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,通用 PHP 远程命令执行后门（Ayyildiz Tim Shell）,comment_bypass,1.0,high,system($command); sys/**/tem($command); exec('pwd'); ex/**/ec('pwd'); extract($HTTP_GET_VARS); extract($HTTP_POST_VARS); chdir($work_dir); command execution form,代码通过 extract 将用户提交的 command 参数注册为全局变量，未经过滤直接传入 system() 执行任意系统命令；同时允许通过 work_dir 切换目录，并存在 ex/**/ec 与 sys/**/tem 的注释符混淆手段，属于典型的 Web Shell 恶意代码。,,20592,6149,3952,2197,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_CrystalShell_comment_bypass.php,johnTroony_php_webshells_CrystalShell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,多功能PHP WebShell（命令执行、文件管理、eval代码执行、Perl端口绑定后门）,comment_bypass,1.0,high,ev/**/al($_POST['phpcode']); ex/**/ec($com); shell/**/_exec($com); sys/**/tem($com); pass/**/thru('id'); co/**/py(); fwr/**/ite(); installbind Perl bind shell,代码自述为CrystalShell PHP shell，包含大量通过/**/注释混淆的危险函数调用；用户POST输入直达eval/exec/system/passthru等命令执行点，并具备文件管理、上传下载、任意文件读写及Perl绑定端口后门功能，属于典型恶意WebShell。,,20276,16423,14095,2328,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_GFS_web-shell_comment_bypass.php,johnTroony_php_webshells_GFS_web-shell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,GFS Web-Shell 多功能后门（文件下载、命令执行、数据库下载、反向 Shell）,comment_bypass,1.0,high,fo/**/pen($_POST['fname']); ex/**/ec / shell/**/_exec / sys/**/tem / pass/**/thru; 命令执行函数 ex(); $port_c / $port_pl / $back_connect_pl / $back_connect_c / $prx1 / $prx2 Base64编码的反弹Shell载荷; 标题 GFS web-shell ver 3.1.7,代码自称为 GFS Web-Shell，包含通过 POST 参数控制文件下载、数据库下载，并通过 exec/shell_exec/system/passthru 执行命令；函数名使用 /**/ 注释混淆，且内嵌多个 Base64 编码的反弹 Shell 脚本，用户输入未经过滤直达危险函数，明显为恶意后门程序。,,20611,13710,11185,2525,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_GRP_WebShell_comment_bypass.php,johnTroony_php_webshells_GRP_WebShell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,多功能PHP WebShell（命令执行、任意代码执行、文件管理、远程模块加载）,comment_bypass,1.0,high,eval($_POST['code']); system($cmd); exec($cmd); passthru($cmd); include($_POST['file']); fopen/fwrite/unlink/rename 文件操作; ex/**/ec、ev/**/al、sys/**/tem 注释混淆; 远程模块加载并写入本地文件,代码为GRP WebShell，包含eval执行用户POST提交的任意PHP代码，system/exec/passthru执行系统命令，文件下载、预览、写入、删除等完整文件管理功能，并通过注释符/**/插入函数名绕过静态检测，同时支持远程模块加载和自修复后门，属于明确的恶意WebShell。,,11157,7380,6139,1241,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_c99_madnet_comment_bypass.php,johnTroony_php_webshells_c99_madnet_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,PHP加密后门：base64_decode+gzinflate+eval执行压缩编码的恶意载荷，带硬编码认证凭据,base64,0.99,high,eval; gzinflate; base64_decode; comment_bypass (ev/**/al); hardcoded authentication variables,代码通过注释绕过（ev/**/al）隐藏函数名，并使用base64_decode和gzinflate解压还原恶意代码后交给eval执行；同时带有硬编码的登录认证变量，属于典型的加密PHP后门/webshell。,,23372,34093,31641,2452,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_configkillerionkros_comment_bypass.php,johnTroony_php_webshells_configkillerionkros_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,Configuration file killer / symlink attack tool,comment_bypass,0.98,high,"fopen/fwrite 写入 php.ini 和 .htaccess; file('/etc/passwd') 读取系统用户; symlink('/', 'Indishell/root') 创建根目录符号链接; symlink 指向常见配置文件; fo/**/pen 和 fwr/**/ite 注释混淆",该脚本通过写入 php.ini 和 .htaccess 修改服务器配置，读取 /etc/passwd，并批量创建符号链接暴露根目录及 CMS 配置文件，实现敏感信息窃取和服务器后门访问。虽无直接命令执行函数，但文件操作与符号链接结合达到 webshell 效果，且使用注释混淆绕过检测。,,22689,5544,3155,2389,1
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_cpanel_comment_bypass.php,johnTroony_php_webshells_cpanel_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,39445,8229,4133,4096,
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_fatal_comment_bypass.php,johnTroony_php_webshells_fatal_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,unknown,unknown,unknown,unknown,0.0,unknown,,,"无法从响应中解析 JSON: ## 分析过程

### 第一步 · 代码结构概览
该 PHP 脚本是一个功能完整的 **Web Shell**（名为 “FaTaL Shell v1.0”）。它以 `$_POST['action']` 作为功能分发参数，支持以下操作：
- `viewer`：目录列表、磁盘选择、系统信息显示。
- `editor`：读取/编辑/创建文件。
- `upload`：本地上传或远程 URL 下载文件。
...",36814,12374,8278,4096,
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_h4ntu_shell_comment_bypass.php,johnTroony_php_webshells_h4ntu_shell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,unknown,unknown,unknown,unknown,0.0,unknown,,,"无法从响应中解析 JSON: ### 第一步 · 代码结构概览

该页面是一个典型的 `php cms shell` / `webshell` 页面。页面主体功能包括：

1. 显示服务器信息：如系统内核、主机名、当前用户、UID/GID、PHP 版本、当前路径、目录可写权限等。
2. 提供一个名为 `cmd` 的文本输入框，使用 `POST` 方式提交。
3. 提交后，直接把 `$_POST['cmd']` 拼接到系统命令中...",38852,5741,1645,4096,
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_hiddens_shell_comment_bypass.php,johnTroony_php_webshells_hiddens_shell_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,33602,9870,5774,4096,
data\samples\obfuscated\comment_bypass\tennc_webshell_back_comment_bypass.php,tennc_webshell_back_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,backdoor,TCP 绑定/反弹交互式 Shell（/bin/sh -i）,comment_bypass,0.99,high,stream_socket_server; stream_socket_accept; fsockopen; proc_open('/bin/sh -i'); pcntl_fork/posix_setsid; fwr/**/ite 注释绕过,代码通过 stream_socket_server/fsockopen 建立网络连接，使用 proc_open 启动 /bin/sh -i，并通过 stream_select 双向转发数据，实现绑定或反弹 Shell；同时使用 pcntl_fork/posix_setsid 进行后台持久化，并以 fwr/**/ite、proc/**/_open 注释绕过静态检测，属于典型的后门程序。,,18361,4110,2020,2090,1
data\samples\obfuscated\comment_bypass\tennc_webshell_back_comment_bypass.py,tennc_webshell_back_comment_bypass.py,obfuscated,malicious,webshell,comment_bypass,malicious,backdoor,bind/反向连接 shell 后门,string_split,1.0,high,"subprocess.Popen(c, shell=True); os.system(...); socket.bind/listen/accept; socket.connect; /bin/sh -i <&fd >&fd 2>&fd; str+f 拼接混淆",脚本通过 socket 接收远程输入，并使用 subprocess.Popen(shell=True) 或 os.system 执行命令，支持监听模式和主动连接模式，可授予攻击者交互式系统 shell；未对输入做任何安全过滤，且使用字符串拼接混淆函数名，属于典型后门程序。,,13286,2744,1290,1454,1
data\samples\obfuscated\comment_bypass\tennc_webshell_bypass01_comment_bypass.php,tennc_webshell_bypass01_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,一句话后门：通过 eval 执行 $_POST['mima'] 传入的任意代码,string_split,0.99,high,eval; $_POST['mima']; string concatenation; ev/**/al comment bypass,代码通过字符串拼接还原 eval 调用，并利用注释符 ev/**/al 绕过静态检测，最终将 $_POST['mima'] 参数直接作为 PHP 代码执行，无任何过滤，属于典型的 webshell 后门。,,19254,2949,796,2153,1
data\samples\obfuscated\comment_bypass\tennc_webshell_php_create_function_comment_bypass.php,tennc_webshell_php_create_function_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,一句话PHP后门（通过create_function执行base64解码后的eval代码）,comment_bypass,1.0,high,"create_function; base64_decode; eval; $_POST[""ant""]; comment bypass: create_/**/function","代码使用注释绕过混淆的create_function和base64_decode，解码得到@eval($_POST[""ant""])，直接将用户POST输入作为PHP代码执行，属于典型的WebShell后门，且无任何过滤。",,8532,1680,751,929,1
data\samples\obfuscated\comment_bypass\tennc_webshell_php_custom_script_for_mysql_fix_comment_bypass.php,tennc_webshell_php_custom_script_for_mysql_fix_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,AntSword 自定义 PHP 连接后门，支持文件管理、命令执行、数据库管理,comment_bypass,0.99,high,"sys/**/tem; base64/**/_decode; fo/**/pen; fwr/**/ite; $_REQUEST[$pwd]; $pwd = ""ant""; ExecuteCommandCode; mysqli_query; AntSword",代码为 AntSword 生成的 PHP Webshell，硬编码连接密码 ant，通过 $_REQUEST 接收操作指令，可实现文件上传/下载/读写/删除、目录浏览、系统命令执行、SQL 查询等远控功能；用户输入直接进入 system() 与 mysqli_query()，无有效过滤；且函数名使用 /* */ 注释拆分进行绕过检测。,,27386,7714,4773,2941,1
data\samples\obfuscated\comment_bypass\tennc_webshell_php_custom_spy_for_mysql_comment_bypass.php,tennc_webshell_php_custom_spy_for_mysql_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,malicious,webshell,AntSword 自定义 PHP Spy，支持文件管理、命令执行、MySQL 数据库管理,comment_bypass,1.0,high,sys/**/tem 调用系统命令; fo/**/pen + fwr/**/ite 任意文件写入; base64/**/_decode 解码指令; $_REQUEST['z0']~['z3'] 直接用于危险操作; ExecuteCommandCode 命令执行接口; mysqli_query 任意数据库查询,通过 $_REQUEST 接收密码和参数，实现任意文件读写、上传下载、删除、重命名、创建目录、远程下载文件、系统命令执行以及数据库查询等危险功能；用户输入直接传入 system、fopen/fwrite、mysqli_query 等敏感函数，无任何安全过滤；函数名中使用 /**/ 注释分割绕过检测，属于典型 WebShell。,,23729,6620,4246,2374,1
data\samples\obfuscated\comment_bypass\tennc_webshell_python2_custom_script_comment_bypass.py,tennc_webshell_python2_custom_script_comment_bypass.py,obfuscated,malicious,webshell,comment_bypass,unknown,unknown,unknown,unknown,0.0,unknown,,,"无法从响应中解析 JSON: ## 第一步 · 代码结构概览

该脚本是一个 Python 2 编写的 CGI 程序，整体是一个典型的 **AntSword 自定义连接型 WebShell**。

程序主要结构：

- 定义了 `Decoder`，用于将 AntSword 客户端发来的 `z0/z1/z2/z3` 参数按 `hex` 或 `base64` 解码。
- 定义了一系列文件管理函数：
  - `FileTreeCod...",44166,8285,4189,4096,
data\samples\obfuscated\comment_bypass\tennc_webshell_shell-2021-03-18_comment_bypass.php,tennc_webshell_shell-2021-03-18_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,unknown,unknown,unknown,unknown,0.0,unknown,,,"无法从响应中解析 JSON: ### 第一步 · 代码结构概览

该 PHP 脚本实现了一个典型的加密通信 webshell。整体流程如下：

1. 关闭错误报告并启动 session。
2. 通过 `chr()` 拼接出 `base64_decode` 函数名 `$t`，并用它解码两个字符串：`php://input` 和 `openssl`，存入数组 `$J`。
3. 如果请求中带有 `GET pass` 参数，则生成一个...",42319,5163,1067,4096,
data\samples\obfuscated\comment_bypass\tennc_webshell_shell-2021-04-23_comment_bypass.php,tennc_webshell_shell-2021-04-23_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,39230,5159,1063,4096,
data\samples\obfuscated\comment_bypass\tennc_webshell_shell2020-12-06_comment_bypass.php,tennc_webshell_shell2020-12-06_comment_bypass.php,obfuscated,malicious,webshell,comment_bypass,unknown,unknown,unknown,unknown,0.0,unknown,,,"无法从响应中解析 JSON: ## 五步分析流程

### 第一步 · 代码结构概览
该 PHP 脚本实现了一个典型的加密通信后门。流程如下：
1. 关闭错误报告，开启 session，并预设一个固定密钥 `$key = ""e45e329feb5d925b""`（注释中说明是连接密码的 md5 前 16 位）。
2. 通过 `base64_decode` 解码一段字符串，获得 `file_get_contents`、`base6...",39067,5081,985,4096,
data\samples\obfuscated\string_split\johnTroony_php_webshells_Antichat_Shell_string_split.php,johnTroony_php_webshells_Antichat_Shell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,PHP多功能后门（Antichat Shell），支持命令执行、PHP代码执行、文件管理、文件上传下载,string_split,1.0,high,"popen; eval; string_split('po'.'pen','ev'.'al'); readfile; move_uploaded_file; unlink; rmdir; chdir; 默认口令 antichat",代码为完整的PHP后门：通过硬编码口令进行认证，提供popen系统命令执行、eval PHP代码执行、文件浏览/编辑/上传/下载/删除等功能。用户输入直接传入危险函数，无过滤。使用字符串拼接方式隐藏popen、eval等敏感函数名，规避静态检测。,,19837,7329,5164,2165,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_Ayyildiz_Tim_string_split.php,johnTroony_php_webshells_Ayyildiz_Tim_string_split.php,obfuscated,malicious,webshell,string_split,unknown,unknown,unknown,unknown,0.0,unknown,,,无法从响应中解析 JSON: ...,50114,8053,3957,4096,
data\samples\obfuscated\string_split\johnTroony_php_webshells_CrystalShell_string_split.php,johnTroony_php_webshells_CrystalShell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,综合PHP后门Shell（CrystalShell），支持命令执行、任意PHP执行、文件管理、远程下载及Perl端口后门部署,string_split,1.0,high,"'ev'.'al'(stripslashes($_POST['phpcode'])); 'ex'.'ec'($com); 'sys'.'tem'($com); 'pass'.'thru'($com); 'shell'.'_exec'($com); exec(""perl "" . $_POST['installpath']); 'co'.'py'($HTTP_POST_FILES[...]); 'fwr'.'ite'($fp, $bind); bind shell Perl脚本",代码为典型的Webshell后门，包含多种危险函数（eval、exec、system、passthru、shell_exec、fopen/fwrite、copy等），且用户输入（$_POST['cmd']、$_POST['phpcode']、$_POST['fileto']、$_POST['installbind']等）可无过滤直达这些函数；同时存在恶意后门部署逻辑（生成Perl监听端口）；大量使用字符串拼接混淆函数名，如'ev'.'al'、'ex'.'ec'。,,33932,17588,14156,3432,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_GFS_web-shell_string_split.php,johnTroony_php_webshells_GFS_web-shell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,GFS Web-Shell 后门，支持文件下载、数据库表导出、系统命令执行，并内置多种反弹 Shell 载荷,string_split,1.0,high,GFS web-shell; fopen($_POST['fname']); ex() 内调用 exec/system/passthru; 字符串拼接绕过 'ex'.'ec'; Base64 编码的反弹 Shell 载荷; down_tb 数据库导出后门,代码自称 GFS web-shell，包含文件下载（$_POST['fname'] 直接传入 fopen）、数据库表导出、系统命令执行函数 ex() 内使用 exec/shell_exec/system/passthru 执行命令，且命令参数来自用户输入。同时存在大量 Base64 编码的反弹 Shell（C/Perl）载荷，配合字符串拼接绕过检测（如 'fo'.'pen'、'ex'.'ec'），属于典型的恶意 WebShell。,,13719,12449,11197,1252,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_GRP_WebShell_string_split.php,johnTroony_php_webshells_GRP_WebShell_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,多功能PHP WebShell（命令执行、PHP代码执行、文件下载/预览、远程模块加载）,string_split,0.99,high,eval; system; exec; passthru; include; fopen; fwrite; string_split混淆; 远程模块加载,"代码明确声明为WebShell，用户输入($_POST['code'], $_POST['command'], $_POST['file'])未经过滤直达eval/system/exec/passthru/include等危险函数，具备完整远程控制与文件管理能力；并通过字符串拼接('ev'.'al'等)绕过特征检测。",,27862,9263,6182,3081,1
data\samples\obfuscated\string_split\johnTroony_php_webshells_c99_madnet_string_split.php,johnTroony_php_webshells_c99_madnet_string_split.php,obfuscated,malicious,webshell,string_split,malicious,webshell,PHP 编码压缩后门（base64_decode + gzinflate + eval）,base64,0.98,high,eval; gzinflate; base64_decode; 'ev'.'al' 字符串拼接; 硬编码 Base64 载荷,代码通过字符串拼接还原 eval 函数，并将硬编码的 Base64 字符串解码后经 gzinflate 解压，再交给 eval 执行，构成典型的 PHP 恶意后门/webshell。字符拼接和编码压缩均为明显混淆手段。,,24928,34035,31647,2388,1
